id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165
141,49.17,46.71,47.94,43.63,45.17,13.11,13.46,12.9,10.75,11.17,10.48,24.48,42.26,42.38,42.14,49.24,50.4,51.13,46.79,46.72,43.77,45.28,58.81,60.08,56.31,57.55,54.33,55.23,52.34,49.51,49.35,58.29,55.54,56.91,54.19,31.45,32.64,28.65,30.25,25.86,27.05,23.59,24.66,30.1,26.89,33.84,33.73,50.13,50.42,49.9,54.6,55.78,52.27,53.43,22.52,22.32,22.76,50.74,51.11,23.08,24.68,19.92,21.5,16.8,18.35,13.78,15.28,36.0,37.63,32.75,34.38,29.51,31.13,26.28,27.89,9.8,9.16,11.72,10.64,14.26,12.94,17.1,15.65,10.93,12.33,8.42,9.62,12.12,7.41,11.37,57.87,59.03,55.61,56.73,53.44,54.51,50.94,52.19,50.2,51.26,65.11,62.63,63.86,60.21,61.41,48.26,49.7,45.4,46.83,42.53,43.97,39.27,40.9,33.78,32.93,35.51,34.65,36.39,30.04,31.07,26.83,28.43,24.42,25.62,22.25,23.33,40.49,42.09,37.3,38.9,34.9,36.1,32.1,33.7,7.03,8.71,3.67,5.35,1.22,2.45,0.0,19.14,20.69,16.03,17.58,12.84,14.47,10.38,11.61,27.01,27.26,26.86,14.73,15.03,14.54,20.13,18.6,23.26,21.68,26.46,24.85,27.62,28.08,3.99,4.83
142,30.03,27.58,28.8,24.5,26.04,6.87,7.52,6.45,9.15,9.63,8.85,5.55,23.25,23.46,23.04,30.12,31.54,32.34,27.74,27.61,24.74,26.24,39.91,41.25,37.3,38.59,35.34,36.29,33.27,30.49,30.27,39.67,36.76,38.2,35.33,12.58,13.75,9.89,11.42,7.31,8.4,5.37,6.26,11.04,7.88,14.92,14.65,31.47,31.92,31.09,36.06,37.33,33.56,34.8,4.57,3.54,5.63,32.43,32.99,6.79,7.69,6.05,6.21,7.0,6.33,9.12,7.96,17.41,18.97,14.35,15.87,11.44,12.87,8.8,10.07,16.86,18.23,14.14,15.52,11.62,12.82,9.67,10.55,11.81,10.42,14.75,13.26,16.59,16.28,16.04,38.73,39.89,36.49,37.59,34.41,35.43,31.97,33.18,31.07,32.16,46.11,43.55,44.82,41.09,42.31,29.35,30.77,26.53,27.94,23.72,25.12,20.54,22.13,14.7,13.81,16.42,15.63,17.27,10.9,11.93,7.69,9.3,5.28,6.48,3.11,4.19,21.36,22.96,18.16,19.76,15.76,16.96,12.96,14.56,12.11,10.43,15.46,13.79,17.91,16.69,19.14,0.0,1.56,3.11,1.55,6.3,4.66,8.75,7.53,8.39,9.22,7.86,5.34,6.09,4.84,8.68,9.02,8.97,8.66,10.44,9.58,10.27,11.49,15.56,15.81
143,28.47,26.02,27.25,22.94,24.48,8.32,8.87,7.98,10.64,11.06,10.39,4.09,21.71,21.94,21.49,28.57,30.03,30.83,26.2,26.06,23.21,24.7,38.38,39.73,35.76,37.06,33.8,34.76,31.72,28.95,28.73,38.18,35.25,36.7,33.81,11.09,12.24,8.45,9.94,5.96,7.0,4.26,5.01,9.51,6.37,13.41,13.1,29.98,30.45,29.58,34.58,35.86,32.06,33.31,3.68,2.29,4.93,30.98,31.57,6.22,6.82,6.28,6.03,7.89,6.93,10.33,9.04,15.95,17.5,12.95,14.44,10.14,11.51,7.74,8.87,18.21,19.61,15.4,16.84,12.71,14.01,10.46,11.51,13.16,11.72,16.18,14.65,17.82,17.72,17.31,37.17,38.34,34.94,36.04,32.87,33.88,30.44,31.65,29.52,30.6,44.57,42.01,43.28,39.54,40.76,27.83,29.24,25.02,26.42,22.22,23.61,19.06,20.63,13.15,12.26,14.87,14.09,15.71,9.35,10.38,6.13,7.74,3.72,4.93,1.56,2.64,19.8,21.4,16.6,18.2,14.21,15.4,11.41,13.01,13.67,11.99,17.02,15.34,19.47,18.24,20.69,1.56,0.0,4.66,3.11,7.86,6.22,10.31,9.08,7.0,7.98,6.35,6.74,7.35,6.35,8.98,9.6,8.67,8.66,9.65,9.01,9.18,10.52,17.1,17.33
144,33.14,30.69,31.91,27.61,29.15,4.2,5.19,3.47,6.24,6.93,5.8,8.56,26.32,26.51,26.14,33.22,34.59,35.36,30.83,30.71,27.83,29.33,42.97,44.29,40.38,41.66,38.42,39.35,36.36,33.57,33.37,42.67,39.78,41.22,38.37,15.6,16.78,12.87,14.43,10.17,11.32,8.05,9.05,14.12,10.94,17.96,17.74,34.47,34.88,34.12,39.03,40.28,36.57,37.79,7.07,6.45,7.8,35.34,35.87,8.68,9.93,6.73,7.59,6.09,6.2,7.12,6.42,20.36,21.95,17.23,18.79,14.18,15.7,11.28,12.71,14.27,15.56,11.82,13.05,9.81,10.73,8.72,9.12,9.29,8.11,12.0,10.6,14.3,13.45,13.66,41.84,43.0,39.6,40.7,37.49,38.53,35.04,36.26,34.18,35.26,49.19,46.65,47.91,44.2,45.41,32.41,33.83,29.57,30.99,26.75,28.16,23.54,25.14,17.79,16.91,19.51,18.7,20.37,14.01,15.04,10.8,12.41,8.39,9.59,6.22,7.3,24.47,26.06,21.27,22.87,18.87,20.07,16.07,17.67,9.0,7.32,12.35,10.68,14.8,13.58,16.03,3.11,4.66,0.0,1.56,3.19,1.56,5.64,4.42,11.3,11.92,10.91,3.05,4.23,2.03,8.89,8.64,10.27,9.45,12.46,11.29,12.75,13.74,12.47,12.77
145,31.58,29.13,30.36,26.05,27.59,5.48,6.27,4.94,7.68,8.24,7.32,7.04,24.78,24.98,24.59,31.67,33.06,33.85,29.29,29.16,26.28,27.78,41.44,42.77,38.84,40.12,36.88,37.82,34.81,32.03,31.82,41.17,38.27,39.71,36.85,14.08,15.26,11.37,12.92,8.72,9.84,6.66,7.62,12.58,9.4,16.44,16.19,32.96,33.39,32.6,37.54,38.8,35.06,36.29,5.75,4.96,6.62,33.88,34.42,7.64,8.74,6.2,6.76,6.37,6.07,8.04,7.06,18.88,20.45,15.78,17.32,12.79,14.27,10.0,11.36,15.54,16.87,12.94,14.26,10.64,11.72,9.07,9.74,10.51,9.21,13.36,11.9,15.41,14.85,14.82,40.28,41.45,38.05,39.15,35.95,36.98,33.5,34.72,32.63,33.71,47.65,45.1,46.36,42.64,43.86,30.88,32.3,28.05,29.46,25.23,26.64,22.04,23.63,16.24,15.36,17.96,17.16,18.82,12.46,13.49,9.24,10.85,6.83,8.04,4.66,5.75,22.91,24.51,19.71,21.31,17.31,18.51,14.52,16.12,10.56,8.88,13.91,12.23,16.36,15.13,17.58,1.55,3.11,1.56,0.0,4.75,3.11,7.2,5.97,9.83,10.54,9.38,4.06,5.01,3.37,8.65,8.69,9.51,8.93,11.39,10.35,11.47,12.57,14.01,14.29
146,36.33,33.88,35.1,30.8,32.34,2.72,4.08,1.36,3.64,4.73,2.79,11.71,29.49,29.66,29.32,36.41,37.72,38.49,34.0,33.9,30.99,32.5,46.11,47.43,43.55,44.82,41.58,42.51,39.54,36.74,36.55,45.76,42.91,44.32,41.51,18.73,19.92,15.97,17.55,13.23,14.4,11.03,12.07,17.3,14.1,21.11,20.92,37.56,37.94,37.24,42.1,43.34,39.67,40.88,10.0,9.57,10.53,38.37,38.85,11.2,12.62,8.62,9.86,6.7,7.54,6.12,6.2,23.44,25.04,20.26,21.84,17.13,18.69,14.09,15.6,11.89,13.02,9.92,10.86,8.75,9.2,8.84,8.63,7.21,6.48,9.4,8.21,12.33,10.72,11.59,45.03,46.2,42.79,43.89,40.66,41.71,38.2,39.43,37.37,38.44,52.35,49.83,51.08,47.38,48.6,35.55,36.98,32.71,34.13,29.87,31.29,26.64,28.25,20.97,20.1,22.7,21.87,23.56,17.21,18.24,13.99,15.6,11.58,12.79,9.41,10.5,27.66,29.26,24.46,26.06,22.06,23.26,19.27,20.86,5.81,4.13,9.16,7.49,11.61,10.39,12.84,6.3,7.86,3.19,4.75,0.0,1.64,2.45,1.23,14.37,14.86,14.08,3.11,4.28,2.11,10.15,9.36,12.3,11.14,14.92,13.57,15.53,16.35,9.31,9.71
147,34.69,32.24,33.47,29.16,30.7,3.18,4.4,2.13,4.89,5.74,4.3,10.09,27.87,28.04,27.69,34.78,36.11,36.88,32.38,32.27,29.37,30.87,44.5,45.82,41.92,43.2,39.96,40.89,37.91,35.11,34.92,44.17,41.3,42.73,39.9,17.12,18.31,14.37,15.94,11.66,12.81,9.48,10.51,15.67,12.48,19.49,19.29,35.97,36.36,35.64,40.52,41.77,38.08,39.29,8.48,7.96,9.1,36.81,37.32,9.86,11.21,7.54,8.62,6.19,6.7,6.46,6.11,21.85,23.45,18.7,20.27,15.61,17.14,12.63,14.1,13.07,14.29,10.82,11.93,9.17,9.88,8.63,8.74,8.19,7.19,10.69,9.38,13.28,12.09,12.59,43.39,44.56,41.15,42.26,39.04,40.08,36.58,37.8,35.74,36.81,50.73,48.2,49.45,45.75,46.96,33.94,35.36,31.1,32.52,28.27,29.68,25.05,26.66,19.34,18.47,21.06,20.24,21.93,15.57,16.6,12.35,13.96,9.94,11.15,7.78,8.86,26.02,27.62,22.82,24.42,20.43,21.62,17.63,19.23,7.44,5.77,10.8,9.12,13.25,12.02,14.47,4.66,6.22,1.56,3.11,1.64,0.0,4.09,2.86,12.79,13.34,12.45,2.63,3.95,1.32,9.39,8.85,11.19,10.19,13.62,12.35,14.08,14.98,10.93,11.27
148,38.78,36.33,37.56,33.25,34.79,3.66,4.76,2.8,2.71,4.06,1.35,14.14,31.93,32.08,31.77,38.86,40.14,40.89,36.44,36.35,33.43,34.94,48.53,49.84,45.98,47.25,44.01,44.93,41.99,39.18,39.0,48.14,45.31,46.72,43.93,21.15,22.34,18.38,19.96,15.62,16.8,13.39,14.44,19.74,16.54,23.53,23.37,39.95,40.31,39.65,44.48,45.7,42.07,43.26,12.34,11.99,12.78,40.71,41.17,13.34,14.83,10.51,11.89,8.05,9.21,6.42,7.09,25.82,27.43,22.62,24.21,19.45,21.03,16.35,17.89,10.35,11.3,8.96,9.57,8.68,8.66,9.68,9.03,6.28,6.13,7.72,6.84,11.2,8.83,10.38,47.48,48.65,45.23,46.35,43.1,44.15,40.63,41.86,39.82,40.89,54.79,52.27,53.52,49.83,51.04,37.98,39.4,35.13,36.55,32.28,33.7,29.04,30.66,23.41,22.55,25.14,24.3,26.01,19.66,20.69,16.44,18.05,14.03,15.24,11.87,12.95,30.11,31.71,26.91,28.51,24.51,25.71,21.72,23.32,3.36,1.68,6.71,5.03,9.16,7.93,10.38,8.75,10.31,5.64,7.2,2.45,4.09,0.0,1.23,16.76,17.18,16.51,4.88,5.7,4.3,11.63,10.56,14.15,12.84,16.99,15.54,17.76,18.48,6.9,7.44
149,37.56,35.11,36.33,32.03,33.57,2.98,4.26,1.83,2.96,4.23,1.82,12.93,30.71,30.87,30.55,37.64,38.93,39.69,35.22,35.12,32.21,33.72,47.32,48.63,44.77,46.03,42.79,43.72,40.76,37.96,37.77,46.95,44.11,45.52,42.72,19.94,21.13,17.17,18.75,14.42,15.6,12.21,13.25,18.52,15.32,22.32,22.14,38.76,39.12,38.45,43.29,44.52,40.87,42.07,11.17,10.78,11.65,39.54,40.01,12.26,13.71,9.53,10.85,7.31,8.33,6.15,6.55,24.62,26.23,21.44,23.03,18.29,19.86,15.21,16.74,11.08,12.13,9.37,10.17,8.63,8.85,9.19,8.75,6.65,6.19,8.52,7.46,11.72,9.74,10.93,46.26,47.42,44.01,45.12,41.88,42.93,39.41,40.64,38.6,39.67,53.57,51.05,52.3,48.61,49.82,36.77,38.19,33.92,35.34,31.08,32.49,27.84,29.46,22.19,21.33,23.92,23.08,24.79,18.43,19.46,15.22,16.83,12.81,14.01,10.64,11.72,28.89,30.48,25.69,27.29,23.29,24.49,20.49,22.09,4.58,2.9,7.94,6.26,10.38,9.16,11.61,7.53,9.08,4.42,5.97,1.23,2.86,1.23,0.0,15.56,16.02,15.29,3.9,4.89,3.16,10.85,9.9,13.2,11.96,15.94,14.54,16.63,17.4,8.1,8.56
150,22.67,20.25,21.46,17.22,18.73,15.26,15.87,14.76,17.5,18.02,17.08,5.63,16.84,17.36,16.19,22.99,25.31,26.24,21.06,20.59,18.23,19.64,33.42,34.88,30.54,31.97,28.67,29.73,26.35,23.85,23.38,33.73,30.57,32.15,29.01,8.13,8.85,6.98,7.53,6.87,6.78,7.59,7.17,6.07,5.11,9.67,8.59,25.66,26.4,24.99,30.34,31.73,27.6,28.97,8.14,6.83,9.29,27.21,28.06,10.48,9.87,12.29,11.3,14.64,13.42,17.31,15.94,12.79,13.96,10.83,11.73,9.64,10.12,9.51,9.43,22.73,24.26,19.54,21.2,16.28,17.9,13.08,14.67,20.16,18.72,23.14,21.64,21.71,24.66,21.44,31.28,32.33,29.34,30.29,27.63,28.45,25.44,26.52,23.87,25.1,38.12,35.71,36.9,33.42,34.54,23.06,24.39,20.45,21.75,17.94,19.18,15.22,16.55,7.16,6.66,8.85,7.82,9.94,4.74,5.5,3.45,3.82,4.18,3.64,5.7,4.88,14.15,15.71,11.06,12.6,8.81,9.93,6.34,7.72,20.06,18.41,23.37,21.71,25.79,24.58,27.01,8.39,7.0,11.3,9.83,14.37,12.79,16.76,15.56,0.0,1.72,1.72,13.72,14.34,13.2,10.04,11.53,7.32,8.62,5.47,6.23,3.45,5.17,23.66,24.06
151,23.03,20.65,21.84,17.67,19.15,16.02,16.74,15.39,18.16,18.78,17.63,7.23,17.64,18.24,16.85,23.44,26.07,27.04,21.71,21.12,18.97,20.33,34.05,35.54,31.09,32.56,29.27,30.36,26.87,24.48,23.93,34.53,31.31,32.91,29.72,9.62,10.24,8.67,9.12,8.57,8.5,9.16,8.81,7.59,6.84,10.96,9.73,26.54,27.35,25.79,31.21,32.62,28.42,29.82,9.62,8.19,10.82,28.22,29.14,12.05,11.52,13.66,12.77,15.8,14.68,18.3,17.01,14.11,15.18,12.36,13.16,11.33,11.74,11.22,11.15,22.38,23.93,19.14,20.82,15.79,17.46,12.48,14.13,21.02,19.64,23.89,22.44,21.2,25.37,20.99,31.55,32.52,29.75,30.62,28.19,28.94,26.1,27.13,24.29,25.57,38.04,35.73,36.87,33.55,34.62,23.82,25.11,21.31,22.55,18.9,20.09,16.35,17.59,7.78,7.52,9.36,8.21,10.54,6.12,6.73,5.17,5.44,5.68,5.3,6.87,6.21,14.69,16.2,11.73,13.2,9.64,10.67,7.43,8.65,20.4,18.79,23.66,22.03,26.06,24.86,27.26,9.22,7.98,11.92,10.54,14.86,13.34,17.18,16.02,1.72,0.0,3.45,14.55,15.29,13.89,9.25,10.85,6.21,7.69,3.87,4.88,1.73,3.45,24.07,24.57
152,22.44,20.0,21.22,16.93,18.46,14.67,15.14,14.31,16.99,17.39,16.7,4.14,16.18,16.6,15.7,22.65,24.65,25.54,20.53,20.2,17.62,19.07,32.87,34.29,30.08,31.46,28.17,29.19,25.94,23.32,22.95,33.01,29.91,31.45,28.39,6.74,7.59,5.32,6.01,5.18,5.05,6.12,5.58,4.69,3.39,8.53,7.67,24.87,25.53,24.28,29.54,30.9,26.86,28.2,6.79,5.67,7.83,26.27,27.06,8.96,8.24,11.03,9.91,13.6,12.27,16.43,14.99,11.57,12.86,9.37,10.4,7.96,8.53,7.8,7.71,23.2,24.71,20.09,21.7,16.92,18.49,13.87,15.38,19.42,17.91,22.5,20.95,22.34,24.06,22.0,31.11,32.22,29.03,30.05,27.16,28.07,24.88,26.01,23.57,24.74,38.28,35.77,37.01,33.37,34.55,22.41,23.77,19.71,21.05,17.09,18.39,14.21,15.63,6.93,6.17,8.66,7.79,9.62,3.67,4.6,1.72,2.37,2.95,2.09,4.87,3.88,13.8,15.39,10.63,12.22,8.27,9.45,5.57,7.11,19.85,18.18,23.2,21.52,25.64,24.42,26.86,7.86,6.35,10.91,9.38,14.08,12.45,16.51,15.29,1.72,3.45,0.0,13.06,13.55,12.69,11.04,12.42,8.64,9.76,7.13,7.73,5.17,6.9,23.38,23.66
153,34.76,32.32,33.54,29.25,30.79,1.67,2.21,2.09,4.09,4.32,4.29,9.99,27.64,27.71,27.63,34.74,35.7,36.41,32.18,32.21,29.15,30.67,44.1,45.37,41.66,42.87,39.67,40.55,37.75,34.87,34.78,43.57,40.82,42.18,39.48,16.79,18.0,13.98,15.59,11.17,12.38,8.89,9.97,15.59,12.38,19.2,19.22,35.41,35.7,35.18,39.88,41.07,37.54,38.7,7.81,7.83,8.05,36.05,36.45,8.5,10.03,5.64,7.02,3.64,4.45,4.08,3.49,21.28,22.91,18.02,19.65,14.79,16.4,11.6,13.19,14.95,16.03,13.03,13.96,11.69,12.26,11.26,11.35,6.47,5.15,9.44,7.92,15.44,11.0,14.69,43.45,44.68,41.07,42.25,38.81,39.92,36.27,37.54,35.72,36.72,51.11,48.49,49.79,45.93,47.2,33.58,35.01,30.7,32.14,27.83,29.26,24.55,26.19,19.73,18.76,21.42,20.72,22.17,15.77,16.79,12.61,14.19,10.27,11.44,8.19,9.23,26.13,27.72,22.96,24.55,20.58,21.77,17.81,19.39,7.91,6.36,11.13,9.51,13.52,12.33,14.73,5.34,6.74,3.05,4.06,3.11,2.63,4.88,3.9,13.72,14.55,13.06,0.0,1.32,1.32,11.85,11.43,13.31,12.49,15.41,14.3,15.53,16.63,10.88,10.85
154,34.87,32.44,33.66,29.39,30.91,2.07,1.68,3.08,4.28,4.09,4.86,10.19,27.62,27.64,27.69,34.8,35.56,36.24,32.16,32.26,29.14,30.65,43.97,45.2,41.59,42.76,39.59,40.44,37.74,34.82,34.78,43.32,40.64,41.97,39.33,16.78,17.99,13.97,15.58,11.16,12.36,8.88,9.96,15.72,12.55,19.19,19.33,35.2,35.43,35.02,39.61,40.78,37.34,38.47,7.8,8.09,7.81,35.73,36.08,8.06,9.66,4.95,6.48,2.43,3.53,3.04,2.2,21.11,22.76,17.82,19.47,14.54,16.18,11.28,12.91,15.97,16.98,14.18,15.05,12.96,13.48,12.58,12.65,5.87,4.37,9.04,7.44,16.57,10.65,15.8,43.54,44.8,41.1,42.3,38.76,39.91,36.19,37.47,35.79,36.75,51.36,48.68,50.01,46.07,47.37,33.47,34.91,30.58,32.03,27.7,29.14,24.4,26.05,20.05,19.04,21.72,21.08,22.4,16.04,17.04,12.94,14.48,10.68,11.8,8.7,9.68,26.29,27.87,23.14,24.71,20.78,21.96,18.04,19.6,8.45,7.01,11.52,9.96,13.85,12.68,15.03,6.09,7.35,4.23,5.01,4.28,3.95,5.7,4.89,14.34,15.29,13.55,1.32,0.0,2.63,13.1,12.73,14.44,13.68,16.39,15.35,16.36,17.54,11.09,10.87
155,34.7,32.26,33.48,29.18,30.72,2.17,3.23,1.65,4.31,4.91,4.09,9.95,27.72,27.85,27.63,34.73,35.88,36.62,32.25,32.21,29.23,30.74,44.28,45.57,41.77,43.01,39.79,40.7,37.81,34.97,34.82,43.85,41.04,42.43,39.67,16.91,18.11,14.12,15.71,11.34,12.53,9.1,10.16,15.58,12.36,19.3,19.21,35.67,36.01,35.39,40.18,41.4,37.79,38.98,8.04,7.79,8.49,36.41,36.86,9.11,10.56,6.53,7.75,4.91,5.53,5.24,4.8,21.53,23.14,18.32,19.92,15.15,16.73,12.05,13.59,13.98,15.13,11.9,12.92,10.42,11.05,9.94,10.04,7.26,6.11,10.0,8.58,14.34,11.48,13.62,43.4,44.6,41.09,42.23,38.9,39.98,36.4,37.65,35.71,36.74,50.91,48.32,49.61,45.82,47.06,33.73,35.16,30.87,32.3,28.02,29.44,24.77,26.39,19.49,18.57,21.2,20.44,22.01,15.62,16.64,12.41,14.02,10.02,11.22,7.88,8.95,26.04,27.64,22.85,24.45,20.46,21.66,17.67,19.26,7.57,5.92,10.89,9.23,13.32,12.1,14.54,4.84,6.35,2.03,3.37,2.11,1.32,4.3,3.16,13.2,13.89,12.69,1.32,2.63,0.0,10.61,10.14,12.23,11.32,14.48,13.29,14.76,15.77,10.82,10.98
156,32.21,29.84,31.02,26.9,28.37,12.55,13.79,11.33,13.75,14.88,12.66,12.03,26.83,27.38,26.09,32.66,35.28,36.24,30.95,30.36,28.19,29.57,43.29,44.79,40.33,41.81,38.52,39.61,36.11,33.73,33.17,43.73,40.54,42.13,38.96,17.72,18.63,15.76,16.85,14.09,14.76,13.02,13.49,15.71,13.44,19.57,18.61,35.69,36.44,34.99,40.37,41.76,37.61,38.99,12.63,11.06,13.91,37.23,38.07,15.2,15.72,14.69,14.86,14.91,14.71,15.84,15.3,22.61,23.89,20.21,21.38,18.09,19.11,16.38,17.18,13.53,15.1,10.25,11.95,6.83,8.54,3.42,5.12,17.36,16.54,19.33,18.3,12.1,20.45,11.99,40.63,41.54,38.93,39.76,37.43,38.16,35.35,36.38,33.49,34.79,46.65,44.51,45.57,42.49,43.48,33.04,34.34,30.47,31.75,27.97,29.21,25.22,26.58,17.02,16.66,18.61,17.45,19.78,14.66,15.5,12.21,13.39,10.64,11.39,9.53,10.04,23.93,25.44,20.97,22.44,18.8,19.88,16.37,17.75,14.1,12.82,16.88,15.46,19.03,17.95,20.13,8.68,8.98,8.89,8.65,10.15,9.39,11.63,10.85,10.04,9.25,11.04,11.85,13.1,10.61,0.0,1.71,3.42,1.71,6.83,5.12,8.73,8.54,17.75,18.71
157,33.85,31.48,32.66,28.52,30.0,11.92,13.22,10.63,12.86,14.06,11.69,13.0,28.37,28.89,27.66,34.29,36.83,37.78,32.53,31.97,29.74,31.13,44.88,46.37,41.94,43.41,40.11,41.2,37.72,35.31,34.78,45.26,42.09,43.67,40.52,19.02,19.97,16.92,18.09,15.06,15.82,13.79,14.36,17.03,14.6,20.95,20.05,37.19,37.91,36.52,41.87,43.25,39.13,40.5,13.28,11.8,14.5,38.67,39.48,15.75,16.42,14.88,15.23,14.72,14.71,15.3,14.92,23.94,25.27,21.43,22.66,19.15,20.25,17.22,18.14,11.82,13.4,8.54,10.25,5.12,6.83,1.71,3.42,16.53,15.84,18.28,17.35,10.41,19.31,10.29,42.3,43.22,40.58,41.42,39.04,39.78,36.92,37.97,35.13,36.42,48.36,46.21,47.27,44.18,45.18,34.58,35.89,31.99,33.28,29.45,30.71,26.63,28.03,18.59,18.18,20.21,19.06,21.36,16.07,16.95,13.47,14.74,11.72,12.57,10.38,11.02,25.53,27.05,22.53,24.03,20.34,21.43,17.85,19.26,12.79,11.61,15.44,14.08,17.52,16.47,18.6,9.02,9.6,8.64,8.69,9.36,8.85,10.56,9.9,11.53,10.85,12.42,11.43,12.73,10.14,1.71,0.0,5.12,3.42,8.54,6.83,10.41,10.25,16.38,17.42
158,28.93,26.6,27.76,23.69,25.14,14.34,15.44,13.29,15.93,16.92,15.01,10.67,23.84,24.45,23.0,29.44,32.24,33.23,27.84,27.17,25.15,26.49,40.15,41.67,37.14,38.64,35.36,36.47,32.91,30.61,29.99,40.71,37.48,39.09,35.87,15.37,16.16,13.78,14.64,12.61,13.05,12.08,12.28,13.31,11.54,16.99,15.87,32.75,33.56,31.98,37.42,38.83,34.62,36.02,11.97,10.31,13.31,34.42,35.32,14.65,14.81,14.9,14.68,15.85,15.29,17.39,16.56,20.11,21.28,18.0,19.01,16.3,17.09,15.14,15.65,16.95,18.52,13.66,15.37,10.25,11.96,6.83,8.54,19.38,18.34,21.69,20.5,15.49,22.94,15.4,37.3,38.19,35.67,36.46,34.25,34.93,32.24,33.23,30.24,31.57,43.24,41.11,42.16,39.12,40.1,30.0,31.27,27.51,28.74,25.11,26.3,22.5,23.78,13.96,13.73,15.49,14.29,16.7,12.06,12.81,10.08,11.0,9.07,9.51,8.65,8.79,20.79,22.26,17.91,19.33,15.85,16.87,13.59,14.85,16.93,15.51,19.9,18.4,22.13,21.01,23.26,8.97,8.67,10.27,9.51,12.3,11.19,14.15,13.2,7.32,6.21,8.64,13.31,14.44,12.23,3.42,5.12,0.0,1.71,3.42,1.71,5.42,5.12,20.64,21.47
159,30.57,28.22,29.39,25.29,26.75,13.37,14.54,12.23,14.78,15.84,13.78,11.24,25.32,25.9,24.53,31.04,33.76,34.73,29.39,28.76,26.66,28.02,41.71,43.22,38.73,40.22,36.93,38.03,34.5,32.16,31.58,42.21,39.0,40.6,37.41,16.5,17.35,14.7,15.69,13.26,13.83,12.44,12.79,14.46,12.41,18.25,17.21,34.21,34.99,33.48,38.88,40.28,36.11,37.49,12.18,10.56,13.51,35.81,36.68,14.83,15.17,14.7,14.67,15.3,14.91,16.55,15.85,21.33,22.56,19.06,20.16,17.14,18.05,15.68,16.34,15.24,16.81,11.96,13.66,8.54,10.25,5.12,6.83,18.32,17.38,20.47,19.36,13.79,21.66,13.7,38.96,39.86,37.3,38.11,35.84,36.54,33.78,34.8,31.86,33.17,44.95,42.81,43.86,40.81,41.79,31.51,32.79,28.98,30.23,26.52,27.74,23.84,25.16,15.47,15.16,17.04,15.86,18.23,13.32,14.12,11.06,12.14,9.74,10.35,8.94,9.28,22.35,23.84,19.42,20.88,17.3,18.35,14.95,16.28,15.49,14.13,18.37,16.91,20.57,19.46,21.68,8.66,8.66,9.45,8.93,11.14,10.19,12.84,11.96,8.62,7.69,9.76,12.49,13.68,11.32,1.71,3.42,1.71,0.0,5.12,3.42,7.06,6.83,19.17,20.07
160,25.7,23.4,24.55,20.56,21.97,16.65,17.61,15.75,18.49,19.35,17.7,10.3,20.97,21.67,20.01,26.26,29.29,30.3,24.81,24.06,22.22,23.51,37.05,38.59,34.0,35.52,32.25,33.38,29.75,27.55,26.88,37.76,34.48,36.12,32.85,13.49,14.09,12.44,12.97,11.97,12.09,12.06,11.96,11.45,10.45,14.76,13.45,29.91,30.8,29.07,34.55,35.98,31.71,33.13,12.26,10.65,13.57,31.73,32.71,14.89,14.66,15.86,15.29,17.42,16.58,19.42,18.37,17.91,18.92,16.23,17.01,15.08,15.58,14.62,14.76,20.36,21.94,17.08,18.79,13.66,15.37,10.25,11.95,21.75,20.55,24.3,23.0,18.88,25.64,18.81,33.99,34.85,32.43,33.18,31.13,31.75,29.2,30.15,27.04,28.39,39.83,37.72,38.75,35.76,36.72,27.05,28.28,24.67,25.85,22.4,23.52,20.01,21.18,11.12,11.08,12.53,11.29,13.76,9.98,10.53,8.81,9.27,8.64,8.64,9.06,8.79,17.74,19.16,15.0,16.35,13.11,14.04,11.16,12.23,19.95,18.45,23.02,21.47,25.31,24.16,26.46,10.44,9.65,12.46,11.39,14.92,13.62,16.99,15.94,5.47,3.87,7.13,15.41,16.39,14.48,6.83,8.54,3.42,5.12,0.0,1.71,2.44,1.71,23.67,24.4
